filename,name,age,age_group,gender,right_eye,left_eye,mouth_center,left_ear_lobe,right_ear_lobe
data_CTai/face_images/img-id125-object-1.png,fredy,32,adult,male,48 125,113 122,86 241,228 104,Inf Inf
data_CTai/face_images/img-id126-object-1.png,fredy,32,adult,male,47 108,96 113,78 232,230 87,Inf Inf
data_CTai/face_images/img-id127-object-1.png,fredy,32,adult,male,70 120,140 120,105 239,Inf Inf,Inf Inf
data_CTai/face_images/img-id128-object-1.png,fredy,32,adult,male,64 129,128 132,92 247,Inf Inf,Inf Inf
data_CTai/face_images/img-id129-object-1.png,fredy,32,adult,male,63 119,140 119,98 231,Inf Inf,Inf Inf
data_CTai/face_images/img-id130-object-1.png,fredy,32,adult,male,70 143,143 146,107 258,Inf Inf,Inf Inf
data_CTai/face_images/img-id131-object-1.png,fredy,32,adult,male,40 77,95 74,32 155,203 120,Inf Inf
data_CTai/face_images/img-id132-object-1.png,fredy,32,adult,male,56 110,121 106,101 225,213 84,Inf Inf
data_CTai/face_images/img-id133-object-1.png,fredy,32,adult,male,Inf Inf,57 67,8 180,170 98,Inf Inf
data_CTai/face_images/img-id135-object-1.png,fredy,32,adult,male,30 86,85 80,30 179,195 99,Inf Inf
data_CTai/face_images/img-id136-object-1.png,fredy,32,adult,male,90 74,155 55,155 158,Inf Inf,Inf Inf
data_CTai/face_images/img-id137-object-1.png,fredy,32,adult,male,29 114,60 96,58 190,134 74,Inf Inf
data_CTai/face_images/img-id137-object-2.png,victor,3,infant,male,25 70,67 63,57 123,123 63,Inf Inf
data_CTai/face_images/img-id138-object-2.png,victor,3,infant,male,22 69,58 66,46 122,126 60,Inf Inf
data_CTai/face_images/img-id139-object-2.png,victor,3,infant,male,23 68,59 65,45 118,121 58,Inf Inf
data_CTai/face_images/img-id140-object-1.png,victor,3,infant,male,35 68,78 61,62 120,Inf Inf,Inf Inf
data_CTai/face_images/img-id140-object-2.png,fredy,32,adult,male,31 107,63 89,64 179,138 73,Inf Inf
data_CTai/face_images/img-id141-object-1.png,victor,3,infant,male,26 65,59 63,51 119,122 64,Inf Inf
data_CTai/face_images/img-id141-object-2.png,fredy,32,adult,male,29 105,68 90,64 177,136 65,Inf Inf
data_CTai/face_images/img-id142-object-2.png,fredy,32,adult,male,38 106,70 88,64 177,138 70,Inf Inf
data_CTai/face_images/img-id143-object-1.png,victor,3,infant,male,217 97,Inf Inf,289 194,Inf Inf,104 178
data_CTai/face_images/img-id144-object-1.png,fredy,32,adult,male,369 135,470 137,521 351,Inf Inf,139 218
data_CTai/face_images/img-id145-object-1.png,fredy,32,adult,male,358 127,459 131,519 332,Inf Inf,125 223
data_CTai/face_images/img-id146-object-1.png,fredy,32,adult,male,348 91,458 85,513 289,Inf Inf,118 188
data_CTai/face_images/img-id148-object-1.png,fredy,32,adult,male,158 56,221 40,235 140,Inf Inf,70 127
data_CTai/face_images/img-id149-object-1.png,fredy,32,adult,male,162 62,224 58,241 161,Inf Inf,61 122
data_CTai/face_images/img-id149-object-2.png,victor,3,infant,male,103 82,158 69,150 145,Inf Inf,Inf Inf
data_CTai/face_images/img-id150-object-2.png,fredy,32,adult,male,181 61,230 52,258 152,Inf Inf,69 124
data_CTai/face_images/img-id151-object-2.png,victor,3,infant,male,119 54,165 42,181 104,Inf Inf,55 123
data_CTai/face_images/img-id152-object-1.png,fredy,32,adult,male,183 72,Inf Inf,238 182,Inf Inf,62 106
data_CTai/face_images/img-id152-object-2.png,victor,3,infant,male,109 65,158 44,177 112,Inf Inf,54 131
data_CTai/face_images/img-id153-object-1.png,fredy,32,adult,male,89 142,181 159,108 293,Inf Inf,Inf Inf
data_CTai/face_images/img-id155-object-1.png,fredy,32,adult,male,78 81,158 103,59 207,239 180,Inf Inf
data_CTai/face_images/img-id156-object-1.png,fredy,32,adult,male,61 99,145 116,53 238,258 178,Inf Inf
data_CTai/face_images/img-id158-object-1.png,fredy,32,adult,male,53 63,114 47,74 146,Inf Inf,Inf Inf
data_CTai/face_images/img-id159-object-1.png,fredy,32,adult,male,55 114,131 145,32 222,219 173,Inf Inf
data_CTai/face_images/img-id160-object-1.png,fredy,32,adult,male,65 121,132 140,Inf Inf,233 175,Inf Inf
data_CTai/face_images/img-id161-object-1.png,fredy,32,adult,male,204 88,Inf Inf,290 178,Inf Inf,86 157
data_CTai/face_images/img-id162-object-1.png,fredy,32,adult,male,56 108,136 140,50 234,Inf Inf,Inf Inf
data_CTai/face_images/img-id164-object-1.png,fredy,32,adult,male,135 77,224 86,174 215,Inf Inf,Inf Inf
data_CTai/face_images/img-id165-object-1.png,fredy,32,adult,male,71 90,135 87,35 196,274 149,Inf Inf
data_CTai/face_images/img-id169-object-1.png,fredy,32,adult,male,152 108,239 118,196 254,Inf Inf,Inf Inf
data_CTai/face_images/img-id170-object-1.png,fredy,32,adult,male,130 168,222 184,149 320,Inf Inf,Inf Inf
data_CTai/face_images/img-id171-object-1.png,victor,3,infant,male,128 73,181 116,115 155,Inf Inf,44 75
data_CTai/face_images/img-id172-object-1.png,victor,3,infant,male,120 107,174 149,107 193,Inf Inf,30 95
data_CTai/face_images/img-id174-object-1.png,victor,3,infant,male,102 119,152 157,75 210,Inf Inf,28 93
data_CTai/face_images/img-id175-object-1.png,victor,3,infant,male,304 350,472 476,251 622,Inf Inf,94 258
data_CTai/face_images/img-id177-object-1.png,victor,3,infant,male,272 283,467 369,283 568,Inf Inf,Inf Inf
data_CTai/face_images/img-id179-object-1.png,victor,3,infant,male,152 198,264 253,157 363,Inf Inf,39 171
data_CTai/face_images/img-id179-object-2.png,fredy,32,adult,male,307 308,372 469,103 457,Inf Inf,Inf Inf
data_CTai/face_images/img-id180-object-1.png,victor,3,infant,male,246 230,345 242,258 392,Inf Inf,69 174
data_CTai/face_images/img-id181-object-1.png,fredy,32,adult,male,286 276,316 423,52 432,547 611,Inf Inf
data_CTai/face_images/img-id182-object-1.png,fredy,32,adult,male,90 319,230 317,180 572,442 221,Inf Inf
data_CTai/face_images/img-id183-object-1.png,fredy,32,adult,male,100 298,236 288,193 544,433 212,Inf Inf
data_CTai/face_images/img-id184-object-1.png,fredy,32,adult,male,77 251,215 271,97 506,441 223,Inf Inf
data_CTai/face_images/img-id185-object-1.png,fredy,32,adult,male,78 260,202 282,105 490,420 252,Inf Inf
data_CTai/face_images/img-id186-object-1.png,fredy,32,adult,male,Inf Inf,84 104,12 243,242 140,Inf Inf
data_CTai/face_images/img-id187-object-1.png,fredy,32,adult,male,40 94,113 91,28 225,233 137,Inf Inf
data_CTai/face_images/img-id188-object-1.png,fredy,32,adult,male,80 83,143 68,124 180,Inf Inf,Inf Inf
data_CTai/face_images/img-id190-object-1.png,fredy,32,adult,male,25 87,80 87,29 201,197 100,Inf Inf
data_CTai/face_images/img-id191-object-1.png,fredy,32,adult,male,74 91,139 77,118 188,Inf Inf,Inf Inf
data_CTai/face_images/img-id192-object-1.png,fredy,32,adult,male,73 169,145 177,103 300,259 127,Inf Inf
data_CTai/face_images/img-id192-object-2.png,victor,3,infant,male,20 63,62 77,Inf Inf,162 111,Inf Inf
data_CTai/face_images/img-id193-object-1.png,fredy,32,adult,male,34 132,105 140,53 250,197 104,Inf Inf
data_CTai/face_images/img-id193-object-2.png,victor,3,infant,male,69 75,123 75,Inf Inf,Inf Inf,Inf Inf
data_CTai/face_images/img-id194-object-1.png,victor,3,infant,male,47 128,104 115,Inf Inf,230 121,Inf Inf
data_CTai/face_images/img-id195-object-1.png,victor,3,infant,male,82 67,138 66,111 136,Inf Inf,Inf Inf
data_CTai/face_images/img-id195-object-2.png,fredy,32,adult,male,30 138,73 142,70 257,189 109,Inf Inf
data_CTai/face_images/img-id196-object-1.png,victor,3,infant,male,112 75,170 76,145 154,Inf Inf,Inf Inf
data_CTai/face_images/img-id196-object-2.png,fredy,32,adult,male,65 143,136 148,95 278,253 118,Inf Inf
data_CTai/face_images/img-id197-object-1.png,victor,3,infant,male,47 110,116 98,89 200,231 111,Inf Inf
data_CTai/face_images/img-id198-object-1.png,fredy,32,adult,male,280 253,495 276,382 588,Inf Inf,Inf Inf
data_CTai/face_images/img-id199-object-1.png,fredy,32,adult,male,291 383,491 424,340 696,Inf Inf,Inf Inf
data_CTai/face_images/img-id202-object-1.png,victor,32,adult,male,Inf Inf,83 121,22 243,210 153,Inf Inf
data_CTai/face_images/img-id203-object-1.png,victor,3,infant,male,154 72,Inf Inf,215 142,Inf Inf,64 132
data_CTai/face_images/img-id203-object-2.png,fredy,32,adult,male,Inf Inf,94 124,18 224,233 148,Inf Inf
data_CTai/face_images/img-id204-object-1.png,fredy,32,adult,male,Inf Inf,70 181,65 336,218 133,Inf Inf
data_CTai/face_images/img-id206-object-1.png,victor,3,infant,male,135 153,202 118,197 234,Inf Inf,Inf Inf
data_CTai/face_images/img-id207-object-1.png,victor,3,infant,male,167 94,201 76,239 152,Inf Inf,96 180
data_CTai/face_images/img-id210-object-1.png,victor,3,infant,male,29 53,74 59,30 121,Inf Inf,132 100
data_CTai/face_images/img-id211-object-1.png,victor,3,infant,male,115 50,145 37,175 101,Inf Inf,66 124
data_CTai/face_images/img-id211-object-2.png,fredy,32,adult,male,Inf Inf,124 87,23 152,236 160,Inf Inf
data_CTai/face_images/img-id213-object-1.png,victor,3,infant,male,147 80,243 80,209 196,Inf Inf,Inf Inf
data_CTai/face_images/img-id214-object-1.png,victor,3,infant,male,191 67,284 78,250 190,Inf Inf,85 174
data_CTai/face_images/img-id215-object-1.png,fredy,32,adult,male,159 139,249 156,58 308,428 295,Inf Inf
data_CTai/face_images/img-id215-object-2.png,victor,3,infant,male,124 62,226 52,182 140,Inf Inf,Inf Inf
data_CTai/face_images/img-id216-object-1.png,victor,3,infant,male,121 78,223 76,176 135,Inf Inf,Inf Inf
data_CTai/face_images/img-id216-object-2.png,fredy,32,adult,male,168 120,260 149,77 299,450 279,Inf Inf
data_CTai/face_images/img-id217-object-1.png,victor,3,infant,male,138 58,234 58,193 127,Inf Inf,Inf Inf
data_CTai/face_images/img-id217-object-2.png,fredy,32,adult,male,141 116,234 141,41 298,414 267,Inf Inf
data_CTai/face_images/img-id219-object-1.png,fredy,32,adult,male,Inf Inf,215 134,47 282,407 265,Inf Inf
data_CTai/face_images/img-id219-object-2.png,victor,3,infant,male,125 104,226 84,189 197,Inf Inf,Inf Inf
data_CTai/face_images/img-id220-object-1.png,fredy,32,adult,male,151 126,254 151,59 293,426 270,Inf Inf
data_CTai/face_images/img-id220-object-2.png,victor,3,infant,male,149 114,246 106,221 221,Inf Inf,Inf Inf
data_CTai/face_images/img-id221-object-1.png,fredy,32,adult,male,143 106,203 107,163 224,Inf Inf,50 94
data_CTai/face_images/img-id222-object-1.png,fredy,32,adult,male,180 141,226 209,80 243,Inf Inf,Inf Inf
data_CTai/face_images/img-id223-object-1.png,fredy,32,adult,male,147 112,180 196,24 209,Inf Inf,Inf Inf
data_CTai/face_images/img-id224-object-1.png,fredy,32,adult,male,151 84,181 148,25 173,Inf Inf,Inf Inf
data_CTai/face_images/img-id225-object-1.png,fredy,32,adult,male,Inf Inf,152 96,26 157,256 201,Inf Inf
data_CTai/face_images/img-id226-object-1.png,fredy,32,adult,male,47 200,119 221,55 349,274 203,Inf Inf
data_CTai/face_images/img-id227-object-1.png,fredy,32,adult,male,73 124,153 137,87 285,Inf Inf,Inf Inf
data_CTai/face_images/img-id228-object-1.png,fredy,32,adult,male,171 42,Inf Inf,61 133,315 221,Inf Inf
data_CTai/face_images/img-id229-object-1.png,fredy,32,adult,male,52 181,124 201,69 336,295 177,Inf Inf
data_CTai/face_images/img-id230-object-1.png,fredy,32,adult,male,177 114,261 117,224 262,Inf Inf,43 121
data_CTai/face_images/img-id231-object-1.png,fredy,32,adult,male,86 191,172 217,53 358,316 266,Inf Inf
data_CTai/face_images/img-id232-object-1.png,fredy,32,adult,male,163 115,253 119,212 272,Inf Inf,Inf Inf
data_CTai/face_images/img-id232-object-2.png,victor,3,infant,male,175 44,243 92,200 84,Inf Inf,Inf Inf
data_CTai/face_images/img-id233-object-1.png,fredy,32,adult,male,71 186,147 230,22 347,318 266,Inf Inf
data_CTai/face_images/img-id235-object-1.png,fredy,32,adult,male,104 114,196 127,92 283,Inf Inf,Inf Inf
data_CTai/face_images/img-id237-object-1.png,fredy,32,adult,male,177 135,268 133,219 286,Inf Inf,Inf Inf
data_CTai/face_images/img-id238-object-1.png,fredy,32,adult,male,88 138,172 159,77 314,337 190,Inf Inf
data_CTai/face_images/img-id239-object-1.png,fredy,32,adult,male,104 107,199 127,107 267,Inf Inf,Inf Inf
data_CTai/face_images/img-id240-object-1.png,fredy,32,adult,male,118 120,216 138,137 295,Inf Inf,Inf Inf
data_CTai/face_images/img-id241-object-1.png,victor,3,infant,male,148 229,221 198,230 316,Inf Inf,Inf Inf
data_CTai/face_images/img-id242-object-1.png,victor,3,infant,male,119 126,220 131,155 256,Inf Inf,Inf Inf
data_CTai/face_images/img-id243-object-1.png,victor,3,infant,male,77 140,177 143,129 277,303 125,Inf Inf
data_CTai/face_images/img-id244-object-1.png,victor,3,infant,male,37 64,96 79,32 148,162 144,Inf Inf
data_CTai/face_images/img-id244-object-2.png,fredy,32,adult,male,Inf Inf,55 73,15 189,Inf Inf,Inf Inf
data_CTai/face_images/img-id245-object-1.png,fredy,32,adult,male,46 75,113 86,42 189,211 128,Inf Inf
data_CTai/face_images/img-id245-object-2.png,victor,3,infant,male,Inf Inf,84 66,13 109,146 155,Inf Inf
data_CTai/face_images/img-id246-object-1.png,fredy,32,adult,male,84 64,155 79,89 163,Inf Inf,Inf Inf
data_CTai/face_images/img-id247-object-1.png,fredy,32,adult,male,120 57,193 56,173 142,Inf Inf,Inf Inf
data_CTai/face_images/img-id248-object-1.png,fredy,32,adult,male,114 66,184 56,175 150,Inf Inf,Inf Inf
data_CTai/face_images/img-id250-object-1.png,victor,3,infant,male,Inf Inf,85 116,91 204,198 113,Inf Inf
data_CTai/face_images/img-id251-object-1.png,victor,3,infant,male,37 106,84 110,59 208,204 139,Inf Inf
data_CTai/face_images/img-id252-object-1.png,victor,3,infant,male,59 45,127 58,65 114,Inf Inf,Inf Inf
data_CTai/face_images/img-id253-object-1.png,fredy,32,adult,male,98 137,255 95,130 349,560 241,Inf Inf
data_CTai/face_images/img-id254-object-1.png,fredy,32,adult,male,158 193,335 237,Inf Inf,Inf Inf,Inf Inf
data_CTai/face_images/img-id255-object-1.png,fredy,32,adult,male,83 321,239 352,90 617,Inf Inf,Inf Inf
